date,CAI Qi,LI Xi,LI Qiang,DING Xuexiang,WANG Huning,ZHAO Leji,MA Xingrui,WANG Yi,YIN Li,SHI Taifeng,LIU Guozhong,LI Ganjie,LI Shulei,LI Hongzhong,HE Weidong,HE Lifeng,ZHANG Youxia,ZHANG Guoqing,CHEN Wenqing,CHEN Jining,CHEN Min'er,YUAN Jiajun,HUANG Kunming,QIN Gang,LI Shangfu,WEI Fenghe,BO Xilai,DONG Jun,LIU He,HU Chunhua,WANG Qishan,MIAO Hua
2012-11-12,0.0,0.0,0.0,0.0,8.47,1.13,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.97,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-3.93,0.0,0.0,0.33,10.16,0.4
2012-11-13,0.0,0.0,0.0,0.0,8.38,1.12,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.96,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-3.9,0.0,0.0,0.33,10.06,0.4
2012-11-14,0.0,0.0,0.0,0.0,8.3,1.11,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.95,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-3.86,0.0,0.0,0.32,9.96,0.4
2012-11-15,0.0,0.0,0.0,0.0,9.3,1.11,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.95,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-3.82,0.0,0.0,0.32,10.96,0.39
2012-11-16,0.0,0.0,0.0,0.0,10.3,3.11,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,2.95,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,-3.78,0.0,0.0,2.32,15.96,0.39
2012-11-17,0.0,0.0,0.0,0.0,10.19,3.08,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,2.92,0.92,0.99,0.0,0.0,0.0,0.0,0.0,0.0,2.37,-3.74,0.0,0.0,2.3,15.8,0.38
2012-11-18,0.0,0.0,0.0,0.0,10.09,3.05,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,5.92,0.91,0.98,0.0,0.0,0.0,0.0,0.0,0.0,5.37,-3.7,0.0,0.0,2.28,15.64,0.38
2012-11-19,0.0,0.0,0.0,0.0,9.99,3.02,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,5.86,0.9,0.97,0.0,0.0,0.0,0.0,0.0,0.0,5.32,-3.67,0.0,0.0,2.25,16.64,0.38
2012-11-20,0.0,0.0,0.0,0.0,9.89,2.99,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,5.8,0.9,0.96,0.0,0.0,0.0,0.0,0.0,0.0,5.27,-3.63,0.0,0.0,2.23,17.64,0.37
2012-11-21,0.0,0.0,0.0,0.0,9.79,2.96,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,5.74,0.89,0.95,0.0,0.0,0.0,0.0,0.0,0.0,5.21,-3.59,0.0,0.0,2.23,17.47,0.37
2012-11-22,0.0,0.0,0.0,0.0,9.69,2.93,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,5.69,0.88,0.94,0.0,0.0,0.0,0.0,0.0,0.0,5.16,-3.56,0.0,0.0,2.21,17.29,0.37
2012-11-23,0.0,0.0,0.0,0.0,9.69,2.93,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,5.63,0.87,0.93,0.0,0.0,0.0,0.0,0.0,0.0,5.11,-3.52,0.0,0.0,2.19,17.12,0.36
2012-11-24,0.0,0.0,0.0,0.0,9.6,2.9,1.77,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,6.63,0.86,0.92,0.0,0.0,0.0,0.0,0.0,0.0,8.11,-3.49,0.0,0.0,2.17,16.95,0.36
2012-11-25,0.0,0.0,0.0,0.0,9.5,2.87,1.76,0.99,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,6.56,0.85,0.91,0.0,0.0,0.0,0.0,0.0,0.0,8.03,-3.45,0.0,0.0,2.14,16.78,0.36
2012-11-26,0.0,0.0,0.0,0.0,9.41,2.84,1.74,0.98,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,6.5,0.84,0.9,0.0,0.0,0.0,0.0,0.0,0.0,7.95,-3.42,0.0,0.0,2.12,16.61,0.35
2012-11-27,0.0,0.0,0.0,0.0,9.31,2.81,1.72,0.97,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,6.43,0.83,0.9,0.0,0.0,0.0,0.0,0.0,0.0,7.87,-3.38,0.0,0.0,2.1,16.44,0.35
2012-11-28,0.0,0.0,0.0,0.0,9.31,2.81,1.7,0.96,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,6.43,0.83,0.89,0.0,0.0,0.0,0.0,0.0,0.0,7.87,-3.35,0.0,0.0,3.1,17.44,0.34
2012-11-29,0.0,0.0,0.0,0.0,9.22,2.79,1.69,0.95,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,7.43,0.82,0.88,0.0,0.0,0.0,0.0,0.0,0.0,8.87,-3.32,0.0,0.0,3.07,17.27,0.34
2012-11-30,0.0,0.0,0.0,0.0,9.13,3.79,1.67,0.94,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,7.36,0.81,0.87,0.0,0.0,0.0,0.0,0.0,0.0,8.78,-3.28,0.0,0.0,3.04,18.27,0.34
2012-12-01,0.0,0.0,0.0,0.0,10.13,3.75,1.65,0.93,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.29,0.8,0.86,0.0,0.0,0.0,0.0,0.0,0.0,8.69,-3.25,0.0,0.0,3.01,18.27,0.33
2012-12-02,0.0,0.0,0.0,0.0,10.03,3.71,1.64,0.92,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.21,0.79,0.85,0.0,0.0,0.0,0.0,0.0,0.0,8.61,-3.22,0.0,0.0,2.98,18.09,0.33
2012-12-03,0.0,0.0,0.0,0.0,9.93,3.67,1.62,0.91,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.14,0.79,0.84,0.0,0.0,0.0,0.0,0.0,0.0,8.52,-3.19,0.0,0.0,2.95,17.91,0.33
2012-12-04,0.0,0.0,0.0,0.0,9.83,3.64,1.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.07,0.78,0.83,0.0,0.0,0.0,0.0,0.0,0.0,8.43,-3.15,0.0,0.0,2.92,17.73,0.32
2012-12-05,0.0,0.0,0.0,0.0,9.73,3.64,1.59,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.0,0.77,0.83,0.0,0.0,0.0,0.0,0.0,0.0,8.35,-3.12,0.0,0.0,2.89,18.73,0.32
2012-12-06,0.0,0.0,0.0,0.0,9.63,4.64,1.57,0.89,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,8.0,0.76,0.82,0.0,0.0,0.0,0.0,0.0,0.0,9.35,-3.09,0.0,0.0,2.86,18.54,0.32
2012-12-07,0.0,0.0,0.0,0.0,10.63,4.59,1.56,0.88,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,7.92,0.75,0.81,0.0,0.0,0.0,0.0,0.0,0.0,9.26,-3.06,0.0,0.0,2.83,19.54,0.31
2012-12-08,0.0,0.0,0.0,0.0,10.52,4.54,1.54,0.87,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,7.84,0.75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,9.16,-3.03,0.0,0.0,2.81,19.54,0.31
2012-12-09,0.0,0.0,0.0,0.0,10.42,4.5,1.53,0.86,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,7.76,0.74,0.79,0.0,0.0,0.0,0.0,0.0,0.0,9.07,-3.0,0.0,0.0,2.78,19.34,0.31
2012-12-10,0.0,0.0,0.0,0.0,10.32,4.45,1.51,0.85,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,7.68,0.73,0.79,0.0,0.0,0.0,0.0,0.0,0.0,8.98,-2.97,0.0,0.0,2.75,19.15,0.31
2012-12-11,0.0,0.0,0.0,0.0,11.32,4.41,1.5,0.84,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,7.61,0.72,0.78,0.0,0.0,0.0,0.0,0.0,0.0,8.89,-2.94,0.0,0.0,2.72,18.96,0.3
2012-12-12,0.0,0.0,0.0,0.0,12.32,4.37,1.48,0.83,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,7.53,0.72,0.77,0.0,0.0,0.0,0.0,0.0,0.0,8.8,-2.91,0.0,0.0,2.69,18.77,0.3
2012-12-13,0.0,0.0,0.0,0.0,13.32,4.32,1.47,0.83,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,7.45,0.71,0.76,0.0,0.0,0.0,0.0,0.0,0.0,13.8,-2.88,0.0,0.0,2.67,18.58,0.3
2012-12-14,0.0,0.0,0.0,0.0,13.18,4.32,1.45,0.82,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,7.38,0.7,0.75,0.0,0.0,0.0,0.0,0.0,0.0,13.66,-2.85,0.0,0.0,2.64,18.58,0.29
2012-12-15,0.0,0.0,0.0,0.0,13.05,4.28,1.44,0.81,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,7.31,0.7,0.75,0.0,0.0,0.0,0.0,0.0,0.0,13.53,-2.82,0.0,0.0,2.61,18.4,0.29
2012-12-16,0.0,0.0,0.0,0.0,12.92,4.24,1.42,0.8,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,7.23,0.69,0.74,0.0,0.0,0.0,0.0,0.0,0.0,13.39,-2.8,0.0,0.0,2.59,18.21,0.29
2012-12-17,0.0,0.0,0.0,0.0,12.79,4.19,1.41,0.79,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,7.16,0.68,0.73,0.0,0.0,0.0,0.0,0.0,0.0,13.26,-2.77,0.0,0.0,2.56,19.21,0.28
2012-12-18,0.0,0.0,0.0,0.0,12.66,4.15,1.39,0.79,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,7.09,0.68,0.72,0.0,0.0,0.0,0.0,0.0,0.0,13.13,-2.74,0.0,0.0,2.54,19.02,0.28
2012-12-19,0.0,0.0,0.0,0.0,12.54,4.11,1.38,0.78,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,7.02,0.67,0.72,0.0,0.0,0.0,0.0,0.0,0.0,12.99,-2.71,0.0,0.0,2.51,18.83,0.28
2012-12-20,0.0,0.0,0.0,0.0,12.41,4.07,1.37,0.77,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,6.95,0.66,0.71,0.0,0.0,0.0,0.0,0.0,0.0,12.86,-2.69,0.0,0.0,2.49,18.64,0.28
2012-12-21,0.0,0.0,0.0,0.0,12.29,4.03,1.35,0.76,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,6.88,0.66,0.7,0.0,0.0,0.0,0.0,0.0,0.0,12.74,-2.66,0.0,0.0,2.46,18.46,0.27
2012-12-22,0.0,0.0,0.0,0.0,12.16,3.99,1.34,0.75,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,6.81,0.65,0.7,0.0,0.0,0.0,0.0,0.0,0.0,12.61,-2.63,0.0,0.0,2.44,18.46,0.27
2012-12-23,0.0,0.0,0.0,0.0,12.04,3.95,1.33,0.75,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,6.74,0.64,0.69,0.0,0.0,0.0,0.0,0.0,0.0,12.48,-2.61,0.0,0.0,2.41,18.27,0.27
2012-12-24,0.0,0.0,0.0,0.0,11.92,3.91,1.31,0.74,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,6.67,0.64,0.68,0.0,0.0,0.0,0.0,0.0,0.0,12.36,-2.58,0.0,0.0,2.39,18.09,0.27
2012-12-25,0.0,0.0,0.0,0.0,11.8,3.87,1.3,0.73,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,6.61,0.63,0.68,0.0,0.0,0.0,0.0,0.0,0.0,12.23,-2.55,0.0,0.0,2.36,17.91,0.26
2012-12-26,0.0,0.0,0.0,0.0,11.68,3.83,1.29,0.73,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,6.54,0.62,0.67,0.0,0.0,0.0,0.0,0.0,0.0,12.11,-2.53,0.0,0.0,2.34,17.73,0.26
2012-12-27,0.0,0.0,0.0,0.0,11.57,3.79,1.27,0.72,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,6.48,0.62,0.66,0.0,0.0,0.0,0.0,0.0,0.0,11.99,-2.5,0.0,0.0,2.32,17.55,0.26
2012-12-28,0.0,0.0,0.0,0.0,11.45,3.75,1.26,0.71,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,6.41,0.61,0.66,0.0,0.0,0.0,0.0,0.0,0.0,11.87,-7.5,0.0,0.0,2.29,17.38,0.25
2012-12-29,0.0,0.0,0.0,0.0,11.34,3.72,1.25,0.7,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,6.35,0.61,0.65,0.0,0.0,0.0,0.0,0.0,0.0,11.75,-7.43,0.0,0.0,2.27,17.2,0.25
2012-12-30,0.0,0.0,0.0,0.0,11.22,3.68,1.24,0.7,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,6.28,0.6,0.64,0.0,0.0,0.0,0.0,0.0,0.0,11.63,-7.35,0.0,0.0,2.25,17.03,0.25
2012-12-31,0.0,0.0,0.0,0.0,13.22,3.64,1.22,0.69,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,6.22,0.59,0.64,0.0,0.0,0.0,0.0,0.0,0.0,11.52,-7.28,0.0,0.0,2.23,18.03,0.25
2013-01-01,0.0,0.0,0.0,0.0,13.09,3.61,1.21,0.68,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,6.16,0.59,0.63,0.0,0.0,0.0,0.0,0.0,0.0,11.4,-7.21,0.0,0.0,2.2,17.85,0.24
2013-01-02,0.0,0.0,0.0,0.0,12.96,3.57,1.2,0.68,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,6.1,0.58,0.62,0.0,0.0,0.0,0.0,0.0,0.0,11.29,-7.14,0.0,0.0,2.18,18.85,0.24
2013-01-03,0.0,0.0,0.0,0.0,12.83,3.54,1.19,0.67,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,6.04,0.58,0.62,0.0,0.0,0.0,0.0,0.0,0.0,11.18,-7.06,0.0,0.0,2.16,18.66,0.24
2013-01-04,0.0,0.0,0.0,0.0,12.7,3.5,1.17,0.66,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,5.98,0.57,0.61,0.0,0.0,0.0,0.0,0.0,0.0,11.06,-6.99,0.0,0.0,2.14,18.47,0.24
2013-01-05,0.0,0.0,0.0,0.0,12.58,3.46,1.16,0.66,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,5.92,0.56,0.61,0.0,0.0,0.0,0.0,0.0,0.0,10.95,-6.92,0.0,0.0,2.12,18.29,0.24
2013-01-06,0.0,0.0,0.0,0.0,12.45,3.43,1.15,0.65,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,5.86,0.56,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10.84,-6.85,0.0,0.0,2.1,19.29,0.23
2013-01-07,0.0,0.0,0.0,0.0,12.33,3.43,1.14,0.64,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,5.8,0.55,0.59,0.0,0.0,0.0,0.0,0.0,0.0,10.74,-6.79,0.0,0.0,2.07,19.1,0.23
2013-01-08,0.0,0.0,0.0,0.0,13.33,4.43,1.13,0.64,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,5.74,0.55,0.59,0.0,0.0,0.0,0.0,0.0,0.0,10.63,-9.79,0.0,0.0,2.05,18.91,0.23
2013-01-09,0.0,0.0,0.0,0.0,13.19,4.39,1.12,0.63,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,5.68,0.54,0.58,0.0,0.0,0.0,0.0,0.0,0.0,10.52,-9.69,0.0,0.0,2.03,18.72,0.23
2013-01-10,0.0,0.0,0.0,0.0,13.06,4.34,1.11,0.62,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,5.63,0.54,0.58,0.0,0.0,0.0,0.0,0.0,0.0,10.42,-9.59,0.0,0.0,2.01,18.53,0.22
2013-01-11,0.0,0.0,0.0,0.0,12.93,4.3,1.09,0.62,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,5.57,0.53,0.57,0.0,0.0,0.0,0.0,0.0,0.0,10.31,-9.49,0.0,0.0,1.99,18.34,0.22
2013-01-12,0.0,0.0,0.0,0.0,12.8,4.26,1.08,0.61,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,5.51,0.53,0.56,0.0,0.0,0.0,0.0,0.0,0.0,10.21,-9.4,0.0,0.0,1.97,18.16,0.22
2013-01-13,0.0,0.0,0.0,0.0,12.67,4.21,1.07,0.61,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,5.46,0.52,0.56,0.0,0.0,0.0,0.0,0.0,0.0,10.11,-9.31,0.0,0.0,1.95,17.98,0.22
2013-01-14,0.0,0.0,0.0,0.0,12.55,4.21,1.06,0.6,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,5.4,0.52,0.55,0.0,0.0,0.0,0.0,0.0,0.0,10.01,-9.21,0.0,0.0,1.93,17.8,0.21
2013-01-15,0.0,0.0,0.0,0.0,12.42,4.17,1.05,0.59,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,5.35,0.51,0.55,0.0,0.0,0.0,0.0,0.0,0.0,9.91,-9.12,0.0,0.0,1.91,17.62,0.21
2013-01-16,0.0,0.0,0.0,0.0,12.3,4.13,1.04,0.59,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,5.3,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,9.81,-9.03,0.0,0.0,1.9,17.44,0.21
2013-01-17,0.0,0.0,0.0,0.0,12.17,4.09,1.03,0.58,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,5.24,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,9.71,-8.94,0.0,0.0,1.88,17.27,0.21
2013-01-18,0.0,0.0,0.0,0.0,12.05,4.05,1.02,0.58,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,5.19,0.49,0.53,0.0,0.0,0.0,0.0,0.0,0.0,9.61,-8.85,0.0,0.0,1.86,17.1,0.21
2013-01-19,0.0,0.0,0.0,0.0,11.93,5.05,1.01,0.57,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,6.19,0.49,0.53,0.0,0.0,0.0,0.0,0.0,0.0,9.52,-8.76,0.0,0.0,1.84,16.93,0.2
2013-01-20,0.0,0.0,0.0,0.0,11.81,5.0,1.0,0.56,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,6.13,0.48,0.52,0.0,0.0,0.0,0.0,0.0,0.0,9.42,-8.67,0.0,0.0,1.82,16.76,0.2
2013-01-21,0.0,0.0,0.0,0.0,11.69,4.95,0.99,0.56,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,6.07,0.48,0.52,0.0,0.0,0.0,0.0,0.0,0.0,9.33,-8.59,0.0,0.0,1.8,16.59,0.2
2013-01-22,0.0,0.0,0.0,0.0,11.58,4.9,0.98,0.55,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,6.01,0.48,0.51,0.0,0.0,0.0,0.0,0.0,0.0,9.23,-8.5,0.0,0.0,1.78,17.59,0.2
2013-01-23,0.0,0.0,0.0,0.0,11.46,4.85,0.97,0.55,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,5.95,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.14,-8.42,0.0,0.0,1.77,21.59,0.2
2013-01-24,0.0,0.0,0.0,0.0,11.35,4.8,0.96,0.54,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,5.89,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.05,-8.33,0.0,0.0,1.75,22.59,0.19
2013-01-25,0.0,0.0,0.0,0.0,11.23,4.75,0.95,0.54,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,5.89,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,8.96,-8.25,0.0,0.0,1.73,22.36,0.19
2013-01-26,0.0,0.0,0.0,0.0,11.12,5.75,0.94,0.53,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,5.83,0.46,0.49,0.0,0.0,0.0,0.0,0.0,0.0,8.87,-8.17,0.0,0.0,1.71,22.14,0.19
2013-01-27,0.0,0.0,0.0,0.0,11.01,5.75,0.93,0.53,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,5.77,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,8.78,-8.08,0.0,0.0,1.7,21.92,0.19
2013-01-28,0.0,0.0,0.0,0.0,10.9,5.69,0.92,0.52,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,5.71,0.45,0.48,0.0,0.0,0.0,0.0,0.0,0.0,8.69,-8.0,0.0,0.0,1.68,21.7,0.19
2013-01-29,0.0,0.0,0.0,0.0,10.79,5.64,0.91,0.52,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,5.66,0.44,0.48,0.0,0.0,0.0,0.0,0.0,0.0,8.61,-7.92,0.0,0.0,1.66,21.48,0.18
2013-01-30,0.0,0.0,0.0,0.0,10.68,5.58,0.9,0.51,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,5.6,0.44,0.47,0.0,0.0,0.0,0.0,0.0,0.0,8.52,-7.84,0.0,0.0,1.65,21.27,0.18
2013-01-31,0.0,0.0,0.0,0.0,10.58,6.58,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,6.6,0.43,0.47,0.0,0.0,0.0,0.0,0.0,0.0,9.52,-7.77,0.0,0.0,1.63,21.06,0.18
2013-02-01,0.0,0.0,0.0,0.0,10.47,6.51,0.89,0.5,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,6.53,0.43,0.46,0.0,0.0,0.0,0.0,0.0,0.0,9.42,-7.69,0.0,0.0,1.61,20.84,0.18
2013-02-02,0.0,0.0,0.0,0.0,10.36,6.45,0.88,0.49,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,6.47,0.43,0.46,0.0,0.0,0.0,0.0,0.0,0.0,9.33,-7.61,0.0,0.0,1.6,21.84,0.18
2013-02-03,0.0,0.0,0.0,0.0,10.26,6.39,0.87,0.49,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,6.4,0.42,0.45,0.0,0.0,0.0,0.0,0.0,0.0,9.24,-7.54,0.0,0.0,1.58,21.63,0.18
2013-02-04,0.0,0.0,0.0,0.0,10.16,6.32,0.86,0.49,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,6.34,0.42,0.45,0.0,0.0,0.0,0.0,0.0,0.0,9.14,-7.46,0.0,0.0,1.57,21.41,0.17
2013-02-05,0.0,0.0,0.0,0.0,10.06,6.26,0.85,0.48,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.28,0.41,0.44,0.0,0.0,0.0,0.0,0.0,0.0,9.05,-7.39,0.0,0.0,1.55,21.2,0.17
2013-02-06,0.0,0.0,0.0,0.0,9.96,6.2,0.84,0.48,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.21,0.41,0.44,0.0,0.0,0.0,0.0,0.0,0.0,8.96,-7.31,0.0,0.0,1.53,20.98,0.17
2013-02-07,0.0,0.0,0.0,0.0,9.86,6.13,0.83,0.47,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.15,0.4,0.43,0.0,0.0,0.0,0.0,0.0,0.0,8.87,-7.24,0.0,0.0,1.52,20.77,0.17
2013-02-08,0.0,0.0,0.0,0.0,9.76,6.07,0.83,0.47,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.09,0.4,0.43,0.0,0.0,0.0,0.0,0.0,0.0,8.78,-7.17,0.0,0.0,1.5,20.57,0.17
2013-02-09,0.0,0.0,0.0,0.0,9.66,6.01,0.82,0.46,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,6.03,0.4,0.43,0.0,0.0,0.0,0.0,0.0,0.0,8.7,-7.09,0.0,0.0,1.49,20.36,0.17
2013-02-10,0.0,0.0,0.0,0.0,9.56,5.95,0.81,0.46,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.97,0.39,0.42,0.0,0.0,0.0,0.0,0.0,0.0,8.61,-7.02,0.0,0.0,1.47,20.16,0.16
2013-02-11,0.0,0.0,0.0,0.0,9.47,5.89,0.8,0.45,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.91,0.39,0.42,0.0,0.0,0.0,0.0,0.0,0.0,8.52,-6.95,0.0,0.0,1.46,19.96,0.16
2013-02-12,0.0,0.0,0.0,0.0,9.37,5.83,0.79,0.45,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.85,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,8.44,-6.88,0.0,0.0,1.45,19.76,0.16
2013-02-13,0.0,0.0,0.0,0.0,9.28,5.77,0.79,0.44,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.79,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,8.35,-6.81,0.0,0.0,1.43,19.56,0.16
2013-02-14,0.0,0.0,0.0,0.0,9.19,5.72,0.78,0.44,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,5.73,0.38,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.27,-6.75,0.0,0.0,1.42,19.36,0.16
2013-02-15,0.0,0.0,0.0,0.0,9.1,5.66,0.77,0.43,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,5.68,0.37,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.19,-6.68,0.0,0.0,1.4,19.17,0.16
2013-02-16,0.0,0.0,0.0,0.0,9.0,5.6,0.76,0.43,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,5.62,0.37,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.11,-6.61,0.0,0.0,1.39,18.98,0.15
2013-02-17,0.0,0.0,0.0,0.0,8.91,5.55,0.75,0.43,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,5.56,0.37,0.39,0.0,0.0,0.0,0.0,0.0,0.0,8.02,-6.55,0.0,0.0,1.37,18.79,0.15
2013-02-18,0.0,0.0,0.0,0.0,8.83,5.49,0.75,0.42,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,5.51,0.36,0.39,0.0,0.0,0.0,0.0,0.0,0.0,7.94,-6.48,0.0,0.0,1.36,18.6,0.15
2013-02-19,0.0,0.0,0.0,0.0,8.74,5.44,0.74,0.42,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,5.45,0.36,0.38,0.0,0.0,0.0,0.0,0.0,0.0,7.87,-6.42,0.0,0.0,1.35,18.41,0.15
2013-02-20,0.0,0.0,0.0,0.0,8.65,5.38,0.73,0.41,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,5.4,0.36,0.38,0.0,0.0,0.0,0.0,0.0,0.0,7.79,-6.35,0.0,0.0,1.33,18.23,0.15
